PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
11291,BM,ckh,0,Chak,Chak,P,1851
11293,BM,ccp,0,Chakma,Chakma,P,28331
11312,BM,rki,21243,Rakhine,"Rakhine: Chaungtha",P,181733
11342,BM,cnb,0,"Chin, Uppu","Chin, Uppu",P,29277
11344,BM,nan,0,"Chinese, Min Nan","Chinese, Min Nan",P,71387
11359,BM,mya,0,Burmese,Burmese,S,
11359,BM,rhg,0,Rohingya,Rohingya,P,
11359,BM,rki,0,Rakhine,Rakhine,S,
11459,BM,dao,0,"Chin, Daai","Chin, Daai",P,41905
11488,BM,dnu,0,Danau,Danau,P,125641
11820,BM,gnb,0,Gangte,Gangte,P,6477
11853,BM,kvq,0,"Karen, Geba","Karen, Geba",P,45302
11881,BM,ghk,0,"Karen, Geko","Karen, Geko",P,17717
11921,BM,pll,0,"Palaung, Shwe","Palaung, Shwe",P,225381
11982,BM,guj,0,Gujarati,Gujarati,P,34564
12037,BM,cnh,8775,"Chin, Hakha","Chin, Hakha: Zokhua",P,133577
12044,BM,cfm,0,"Chin, Falam","Chin, Falam",P,75673
12051,BM,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,969178
12054,BM,hak,0,"Chinese, Hakka","Chinese, Hakka",P,21812
12057,BM,yue,0,"Chinese, Yue","Chinese, Yue",P,73370
12106,BM,hin,0,Hindi,Hindi,P,129618
12111,BM,khn,0,Khandesi,Khandesi,S,
12111,BM,kkh,0,Khun,Khun,P,
12127,BM,hra,0,Hrangkhol,Hrangkhol,P,9125
12140,BM,cmn,8839,"Chinese, Mandarin","Chinese, Mandarin: Xinan Guanhua",P,8856
12237,BM,int,0,Intha,Intha,P,101183
12401,BM,kac,0,Jingpho,Jingpho,P,1011807
12587,BM,eky,0,"Kayah, Eastern","Kayah, Eastern",S,
12587,BM,kyu,0,"Kayah, Western","Kayah, Western",P,
12650,BM,kht,11931,Khamti,"Khamti: Sinkaling Hkamti",P,8824
12659,BM,pzn,0,"Naga, Jejara","Naga, Jejara",P,1607
12665,BM,blr,0,Blang,Blang,P,14790
12670,BM,cnk,0,"Chin, Khumi","Chin, Khumi",P,65747
12948,BM,kvt,11618,Lahta,"Lahta: Karen, Lahta",P,10847
12949,BM,lhu,0,Lahu,Lahu,P,221148
12989,BM,lao,12765,Lao,"Lao: Vientiane",P,24588
13072,BM,lis,0,Lisu,Lisu,P,4971
13076,BM,lis,0,Lisu,Lisu,P,
13076,BM,nun,0,Anong,Anong,S,
13161,BM,lus,13164,Mizo,"Mizo: Tlau",P,18670
13207,BM,mya,0,Burmese,Burmese,S,
13207,BM,rki,0,Rakhine,Rakhine,P,
13317,BM,npi,0,Nepali,Nepali,P,291634
13343,BM,cnw,0,"Chin, Ngawn","Chin, Ngawn",P,22399
13437,BM,zlm,0,Malay,Malay,P,26728
13513,BM,mni,594,Meitei,"Meitei: Pangal",P,11453
13518,BM,kxf,11619,Kawyaw,"Kawyaw: Karen, Manumanaw",P,10737
13557,BM,mhx,13788,"Lhao Vo","Lhao Vo: Zagaran Mran",P,117468
13769,BM,mwt,0,Moken,Moken,P,4585
13849,BM,mro,0,Mru,Mru,P,24416
13866,BM,mwq,0,"Chin, Muun","Chin, Muun",P,16723
14178,BM,pce,15420,"Palaung, Ruching","Palaung, Ruching: Raojin",P,289493
14199,BM,mya,0,Burmese,Burmese,P,16399
14212,BM,ory,0,Odia,Odia,P,118818
14250,BM,pdu,0,Kayan,Kayan,P,143463
14260,BM,pck,0,"Chin, Paite","Chin, Paite",P,491
14268,BM,jkp,0,"Karen, Paku","Karen, Paku",P,7915
14381,BM,mya,0,Burmese,Burmese,P,1581
14483,BM,pan,15478,"Punjabi, Eastern","Punjabi, Eastern: Powadhi",P,10690
14492,BM,pyy,0,Pyen,Pyen,P,781
14528,BM,raw,15960,Rawang,"Rawang: Zithung",P,70125
14532,BM,eky,0,"Kayah, Eastern","Kayah, Eastern",P,8847
14533,BM,bwe,0,"Karen, Bwe","Karen, Bwe",P,23452
14554,BM,ril,0,"Riang Lang","Riang Lang",P,14370
14590,BM,rbb,0,"Palaung, Rumai","Palaung, Rumai",P,154019
14680,BM,stu,0,Samtao,Samtao,P,10911
14857,BM,sez,0,"Chin, Senthang","Chin, Senthang",P,35049
14881,BM,ksw,11637,"Karen, S'gaw","Karen, S'gaw: Panapu",P,1919278
14959,BM,csy,0,"Chin, Siyin","Chin, Siyin",P,12974
15091,BM,yin,0,"Riang Lai","Riang Lai",P,12940
15193,BM,tdd,0,"Tai Nua","Tai Nua",P,99149
15224,BM,mya,0,Burmese,Burmese,P,32900
15252,BM,nst,14613,"Naga, Tangshang","Naga, Tangshang: Yogli",P,67953
15290,BM,tco,0,Taungyo,Taungyo,P,44969
15305,BM,tcp,0,"Chin, Tawr","Chin, Tawr",P,973
15324,BM,tel,0,Telugu,Telugu,P,136643
15392,BM,ksw,0,"Karen, S'gaw","Karen, S'gaw",P,27327
15395,BM,kjp,0,"Karen, Pwo Eastern","Karen, Pwo Eastern",P,1157125
15472,BM,ctd,8793,"Chin, Tedim","Chin, Tedim: Sokte",P,249563
15586,BM,atb,0,Zaiwa,Zaiwa,P,35242
15628,BM,duu,9417,Drung,"Drung: Nu River",P,246
15759,BM,prk,0,"Wa, Parauk","Wa, Parauk",P,452419
15902,BM,weu,18264,"Chin, Rawngtu","Chin, Rawngtu: Welaung",P,5529
16018,BM,lhi,0,"Lahu Shi","Lahu Shi",P,63808
16039,BM,yim,4149,"Naga, Yimchungru","Naga, Yimchungru: Yimchungru Naga",P,5083
16040,BM,kvu,11638,Yinbaw,"Yinbaw: Karen, Yinbaw",P,10904
16042,BM,kvy,11639,Yintale,"Yintale: Karen, Yintale",P,10626
16095,BM,kxk,11640,Zayein,"Zayein: Karen, Zayein",P,13892
16110,BM,czt,0,"Chin, Zotung","Chin, Zotung",P,52782
16146,BM,tlq,0,"Tai Loi","Tai Loi",P,5038
17169,BM,kix,0,"Naga, Khiamniungan","Naga, Khiamniungan",P,10967
17260,BM,nbe,14556,"Naga, Konyak","Naga, Konyak: Totok",P,2179
17355,BM,mrh,8785,"Chin, Mara","Chin, Mara: Tlongsai",P,25938
17433,BM,mal,13477,Malayalam,"Malayalam: South Kerala",P,22684
18205,BM,shn,0,Shan,Shan,P,4477294
18211,BM,tam,17158,Tamil,"Tamil: Burma Tamil",P,147574
18214,BM,ntx,0,"Naga, Tangkhul","Naga, Tangkhul",P,4640
18291,BM,vap,0,Vaiphei,Vaiphei,P,7448
18358,BM,zom,0,Zo,Zo,P,66918
18495,BM,hnj,0,"Hmong Njua","Hmong Njua",P,12082
18541,BM,lsi,0,Lacid,Lacid,P,33728
18566,BM,khb,0,Lu,Lu,P,61057
18646,BM,nuf,0,Nusu,Nusu,P,1475
18899,BM,aeu,0,Akeu,Akeu,P,1178
18961,BM,umn,0,"Naga, Paungnyuan","Naga, Paungnyuan",P,4506
18962,BM,lzn,0,"Naga, Lainong","Naga, Lainong",P,8549
18963,BM,lpn,0,"Naga, Long Phuri","Naga, Long Phuri",P,2137
18965,BM,cbl,0,"Chin, Bualkhaw","Chin, Bualkhaw",P,2670
18998,BM,mya,8541,Burmese,"Burmese: Yaw",P,21372
19007,BM,xxx,0,Unknown,"Language unknown",P,403920
19086,BM,mnw,0,Mon,Mon,P,1131050
19212,BM,pwo,0,"Karen, Pwo Western","Karen, Pwo Western",P,206481
19250,BM,tvn,0,Tavoyan,Tavoyan,P,452419
19390,BM,cmr,0,Mro-Khimi,Mro-Khimi,P,82930
19401,BM,wbm,0,"Wa, Vo","Wa, Vo",P,688
19593,BM,zyp,0,"Chin, Zyphe","Chin, Zyphe",P,20758
19594,BM,hlt,0,"Chin, Matu","Chin, Matu",P,33172
19810,BM,rnl,0,Ranglong,Ranglong,P,136
20335,BM,shn,0,Shan,Shan,P,19905
20535,BM,shn,0,Shan,Shan,S,
20535,BM,zkn,0,Kanan,Kanan,P,
20536,BM,jkm,0,"Karen, Mobwa","Karen, Mobwa",P,4531
20556,BM,cek,0,"Chin, Eastern Khumi","Chin, Eastern Khumi",P,13474
20557,BM,ckn,0,"Chin, Kaang","Chin, Kaang",P,1133
20558,BM,clj,0,"Chin, Laitu","Chin, Laitu",P,17090
20559,BM,clt,0,"Chin, Lautu","Chin, Lautu",P,17309
20561,BM,csj,0,"Chin, Songlai","Chin, Songlai",P,8071
20562,BM,csv,0,"Chin, Sumtu","Chin, Sumtu",P,15951
20563,BM,cth,0,"Chin, Thaiphum","Chin, Thaiphum",P,1154
20566,BM,dnv,0,Danu,Danu,P,113931
20573,BM,nlq,0,"Naga, Lao","Naga, Lao",P,1098
20574,BM,npg,0,"Naga, Ponyo-Gongwang","Naga, Ponyo-Gongwang",P,5092
20575,BM,nqq,0,"Naga, Chen-Kayu","Naga, Chen-Kayu",P,9952
20576,BM,nqy,0,"Naga, Akyaung Ari","Naga, Akyaung Ari",P,1161
20580,BM,nxk,0,"Naga, Kokak","Naga, Kokak",P,2321
20584,BM,tjl,0,"Tai Laing","Tai Laing",P,113256
20597,BM,jmn,0,"Naga, Makuri","Naga, Makuri",P,2948
20945,BM,mya,0,Burmese,Burmese,S,
20945,BM,rtc,0,"Chin, Rungtu","Chin, Rungtu",P,
21066,BM,ukk,0,"Muak Sa-aak","Muak Sa-aak",P,4425
21307,BM,zkd,0,Kadu,Kadu,P,34178
21531,BM,mqt,0,Mok,Mok,P,3970
21577,BM,cey,0,"Chin, Ekai","Chin, Ekai",P,6000
10158,BN,ajg,0,Aja,Aja,P,915923
10185,BN,aug,0,Aguna,Aguna,P,18314
10355,BN,cko,0,Anufo,Anufo,P,23084
10520,BN,ayb,0,"Gbe, Ayizo","Gbe, Ayizo",P,
10534,BN,bba,0,Baatonum,Baatonum,P,879207
10706,BN,blo,0,Anii,Anii,P,
10836,BN,beh,0,Biali,Biali,P,153811
10907,BN,bqc,0,Boko,Boko,P,118154
11067,BN,cbj,6358,"Ede Cabe","Ede Cabe: Cabe",P,2930
11169,BN,ewe,9710,Ewe,"Ewe: Anglo",P,147846
11222,BN,fon,0,Fon,Fon,P,
11222,BN,fra,0,French,French,S,
11222,BN,guw,0,Gun,Gun,S,
11223,BN,fod,0,Foodo,Foodo,P,41086
11234,BN,fra,0,French,French,P,30853
11533,BN,ddn,0,Dendi,Dendi,P,253045
11601,BN,dop,0,Lukpa,Lukpa,P,131980
11768,BN,fuh,4850,"Fulfulde, Western Niger","Fulfulde, Western Niger: Barani",P,39778
11775,BN,fra,0,French,French,S,
11775,BN,fue,0,"Fulfulde, Borgu","Fulfulde, Borgu",P,
11786,BN,gaa,0,Ga,Ga,P,11422
11817,BN,gng,0,Ngangam,Ngangam,P,33578
11993,BN,guw,0,Gun,Gun,P,
12004,BN,gux,0,Gourmanchema,Gourmanchema,P,57754
12070,BN,hau,0,Hausa,Hausa,P,
12173,BN,ica,10778,"Ede Ica","Ede Ica: Ica",P,105904
12177,BN,idd,10782,"Ede Idaca","Ede Idaca: Idaca",P,160758
12184,BN,ife,0,Ife,Ife,P,
12196,BN,ijj,0,"Ede Ije","Ede Ije",P,145873
12396,BN,kbp,0,Kabiye,Kabiye,P,12166
12472,BN,xkb,0,"Nago, Northern","Nago, Northern",P,51443
12738,BN,kqk,0,"Gbe, Kotafon","Gbe, Kotafon",P,152819
12815,BN,kdh,0,Tem,Tem,P,17399
13217,BN,mxl,0,"Gbe, Maxi","Gbe, Maxi",P,339378
13251,BN,ntm,0,Nateni,Nateni,P,
13491,BN,mnk,0,Mandinka,Mandinka,P,11539
13625,BN,mql,0,Mbelime,Mbelime,P,73211
13793,BN,mkl,0,Mokole,Mokole,P,33938
13802,BN,mos,0,Moore,Moore,P,37687
13919,BN,nqg,0,"Nago, Southern","Nago, Southern",P,335635
14390,BN,pil,0,Yom,Yom,P,297700
14797,BN,sxw,0,"Gbe, Saxwe","Gbe, Saxwe",P,276860
14877,BN,guw,6148,Gun,"Gun: Seto-gbe",P,37007
14985,BN,bmu,8550,Somba-Siawari,"Somba-Siawari: Somba",S,
14985,BN,tbz,4825,Ditammari,"Ditammari: Tamberma",P,
14989,BN,ses,0,"Songhay, Koyraboro Senni","Songhay, Koyraboro Senni",P,8536
15004,BN,soy,0,Miyobe,Miyobe,P,1765
15150,BN,xwl,0,"Gbe, Western Xwla","Gbe, Western Xwla",P,75259
15313,BN,bqa,0,Tchumbuli,Tchumbuli,P,4091
15528,BN,tfi,0,"Gbe, Tofin","Gbe, Tofin",P,134957
15541,BN,guw,6147,Gun,"Gun: Toli-gbe",P,10784
15813,BN,wci,0,"Gbe, Waci","Gbe, Waci",P,57853
15909,BN,wem,0,"Gbe, Weme","Gbe, Weme",P,267930
15926,BN,xwe,0,"Gbe, Xwela","Gbe, Xwela",P,79982
16045,BN,wwa,0,Waama,Waama,P,108164
16057,BN,yor,0,Yoruba,Yoruba,P,197474
16100,BN,dje,0,Zarma,Zarma,P,12391
18812,BN,cib,0,"Gbe, Ci","Gbe, Ci",P,42002
18818,BN,gbs,0,"Gbe, Gbesi","Gbe, Gbesi",P,109287
18887,BN,las,0,Lama,Lama,P,88068
19007,BN,ase,0,"American Sign Language","American Sign Language",P,114860
19053,BN,gej,0,Gen,Gen,P,123049
19091,BN,tye,0,Kyanga,Kyanga,P,1949
19318,BN,nqk,0,"Ede Nago, Kura","Ede Nago, Kura",P,41632
19585,BN,gbx,0,"Gbe, Eastern Xwla","Gbe, Eastern Xwla",P,135226
19586,BN,gbh,0,"Gbe, Defi","Gbe, Defi",P,22820
19587,BN,bly,0,Notre,Notre,P,2499
10429,BO,hye,0,Armenian,Armenian,P,
10429,BO,hyw,0,"Armenian, Western","Armenian, Western",S,
10528,BO,azj,0,"Azerbaijani, North","Azerbaijani, North",P,5416
10705,BO,bak,7824,Bashkort,"Bashkort: Bashkir",P,1230
10998,BO,bul,0,Bulgarian,Bulgarian,P,859
11065,BO,bel,0,Belarusian,Belarusian,P,
11157,BO,ekk,0,"Estonian, Standard","Estonian, Standard",P,784
11382,BO,chv,0,Chuvash,Chuvash,P,3330
11865,BO,kat,0,Georgian,Georgian,P,2851
11871,BO,deu,0,"German, Standard","German, Standard",P,3330
12093,BO,mrj,13725,"Mari, Hill","Mari, Hill: Mari, High",P,952
12350,BO,ydd,0,"Yiddish, Eastern","Yiddish, Eastern",P,12779
12537,BO,krl,0,Karelian,Karelian,P,952
12599,BO,kaz,0,Kazakh,Kazakh,P,2281
13007,BO,lvs,0,"Latvian, Standard","Latvian, Standard",P,978
13077,BO,lit,0,Lithuanian,Lithuanian,P,4946
13775,BO,ron,20630,Romanian,"Romanian: Moldavian",P,4941
13809,BO,myv,0,Erzya,Erzya,P,2566
14229,BO,oss,0,Ossetic,Ossetic,P,763
14431,BO,pol,0,Polish,Polish,P,
14598,BO,rus,0,Russian,Russian,P,779615
15284,BO,tat,0,Tatar,Tatar,P,7116
15686,BO,udm,0,Udmurt,Udmurt,P,1230
15696,BO,ukr,0,Ukrainian,Ukrainian,P,154366
15756,BO,uzs,0,"Uzbek, Southern","Uzbek, Southern",P,3508
19007,BO,xxx,0,Unknown,"Language unknown",P,47260
20789,BO,rml,0,"Romani, Baltic","Romani, Baltic",P,12227
10359,BP,aud,0,Anuta,Anuta,P,406
10417,BP,alu,0,Areare,Areare,P,27305
10434,BP,aia,0,Arosi,Arosi,P,
10469,BP,aua,0,Asumboa,Asumboa,S,
10469,BP,utp,0,Amba,Amba,P,
10540,BP,baa,0,Babatana,Babatana,P,
10551,BP,bvd,0,Baeggu,Baeggu,P,9000
10552,BP,bvc,0,Baelelea,Baelelea,P,13423
10656,BP,tqu,0,Touo,Touo,P,2853
10737,BP,bxa,3607,Tairaha,"Tairaha: Tairaha",P,7594
10850,BP,blb,0,Bilua,Bilua,P,13331
10868,BP,brr,0,Birao,Birao,P,9000
10888,BP,blp,0,Blablanga,Blablanga,P,2698
10987,BP,bgt,0,Bughotu,Bughotu,P,
11165,BP,eng,0,English,English,P,18497
11176,BP,faf,0,Fagani,Fagani,P,
11192,BP,far,0,Fataleka,Fataleka,P,10220
11200,BP,fij,0,Fijian,Fijian,P,1849
11214,BP,kwf,0,Kwara'ae,Kwara'ae,P,49424
11611,BP,dor,0,Dori'o,Dori'o,P,3674
11635,BP,nke,0,Duke,Duke,P,3522
11822,BP,gga,0,Gao,Gao,P,1858
11856,BP,nlg,0,Gela,Gela,P,18152
11878,BP,gri,0,Ghari,Ghari,P,
11985,BP,gmb,0,Gula'alaa,Gula'alaa,P,2395
12051,BP,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,
12113,BP,hoa,0,Hoava,Hoava,P,700
12416,BP,agw,0,Kahua,Kahua,P,7885
12713,BP,gil,0,Kiribati,Kiribati,P,7431
12749,BP,kkk,0,Kokota,Kokota,P,807
12883,BP,ksg,0,Kusaghe,Kusaghe,P,3660
12900,BP,kwd,0,Kwaio,Kwaio,P,20135
12981,BP,lgl,0,Wala,Wala,P,10646
13008,BP,llu,0,Lau,Lau,P,25780
13036,BP,lgr,0,Lengo,Lengo,P,
13103,BP,lgu,0,Longgu,Longgu,P,2881
13155,BP,lga,0,Lungga,Lungga,P,4223
13310,BP,rwm,0,Amba,Amba,S,
13310,BP,utp,0,Amba,Amba,P,
13316,BP,tpi,0,"Tok Pisin","Tok Pisin",P,6166
13434,BP,mln,0,Malango,Malango,P,6313
13548,BP,mrn,0,"Cheke Holo","Cheke Holo",P,
13552,BP,mvo,0,Marovo,Marovo,P,12337
13946,BP,ngr,14708,Engdewu,"Engdewu: Nanggu",P,320
14170,BP,sky,0,Sikaiana,Sikaiana,P,1114
14182,BP,sbb,0,Simbo,Simbo,P,4120
14204,BP,ojv,0,"Ontong Java","Ontong Java",P,
14218,BP,ora,0,Oroha,Oroha,P,55
14393,BP,piv,20617,Vaeakau-Taumako,"Vaeakau-Taumako: Pileni",P,
14535,BP,nfl,0,Aiwoo,Aiwoo,P,12813
14545,BP,mnv,0,Rennell-Bellona,Rennell-Bellona,P,6697
14560,BP,baa,0,Babatana,Babatana,P,
14560,BP,rri,0,Ririo,Ririo,S,
14583,BP,rug,0,Roviana,Roviana,P,15056
14597,BP,lvk,0,Lavukaleve,Lavukaleve,P,2715
14615,BP,apb,0,Sa'a,Sa'a,P,
14734,BP,stn,16308,Owa,"Owa: Santa Ana",P,10407
14737,BP,ntu,0,Natugu,Natugu,P,5319
14790,BP,svs,0,Savosavo,Savosavo,P,3692
14979,BP,pis,0,Pijin,Pijin,P,37222
15217,BP,tlr,17111,Talise,"Talise: Tolo",P,19067
15300,BP,tva,0,Vaghua,Vaghua,P,2989
15314,BP,tkw,0,Teanu,Teanu,P,888
15487,BP,tkp,0,Tikopia,Tikopia,P,5064
15515,BP,mlu,0,To'abaita,To'abaita,P,19220
15689,BP,uge,0,Ughele,Ughele,P,1833
15770,BP,mpr,0,Vangunu,Vangunu,P,1387
15772,BP,bis,0,Bislama,Bislama,P,12330
15775,BP,vrs,0,Varisi,Varisi,P,7870
16077,BP,kji,0,Zabana,Zabana,P,4602
18758,BP,ghn,0,Ghanongga,Ghanongga,P,3829
19007,BP,szs,0,"Solomon Islands Sign Language","Solomon Islands Sign Language",P,6230
19115,BP,mte,0,Mono,Mono,P,5094
20538,BP,nlz,0,Nalogo,Nalogo,P,2012
20923,BP,pis,0,Pijin,Pijin,P,
20923,BP,tkw,0,Teanu,Teanu,S,
20923,BP,vnk,0,Lovono,Lovono,S,
21007,BP,pis,0,Pijin,Pijin,S,
21007,BP,tkw,0,Teanu,Teanu,P,
21007,BP,tnx,0,Tanema,Tanema,S,
21067,BP,npx,0,Noipa,Noipa,P,259
10173,BR,por,0,Portuguese,Portuguese,P,127
10215,BR,aap,0,"Arara, Para","Arara, Para",P,429
10219,BR,ake,0,Akawaio,Akawaio,P,1255
10262,BR,amc,0,Amahuaca,Amahuaca,P,237
10298,BR,adw,0,Amundava,Amundava,P,108
10307,BR,aan,0,Anambe,Anambe,S,
10307,BR,por,47,Portuguese,"Portuguese: Brasil",P,
10367,BR,apy,0,Apalai,Apalai,P,448
10368,BR,por,47,Portuguese,"Portuguese: Brasil",P,802
10369,BR,apn,0,Apinaye,Apinaye,P,1877
10372,BR,apu,0,Apurina,Apurina,P,7593
10405,BR,tuo,0,Tucano,Tucano,P,565
10406,BR,mcd,0,Sharanahua,Sharanahua,P,406
10407,BR,por,47,Portuguese,"Portuguese: Brasil",P,310
10408,BR,arr,0,Karo,Karo,P,344
10411,BR,awt,0,Arawete,Arawete,P,483
10426,BR,ark,0,Arikapu,Arikapu,S,
10426,BR,tpr,0,Tupari,Tupari,P,
10429,BR,hye,0,Armenian,Armenian,P,
10429,BR,hyw,0,"Armenian, Western","Armenian, Western",S,
10436,BR,arx,0,Arua,Arua,P,100
10452,BR,cpu,0,"Asheninka, Pichis","Asheninka, Pichis",P,1024
10470,BR,asu,2281,"Asurini, Tocantins","Asurini, Tocantins: Asurini do Tocantins",P,
10470,BR,por,0,Portuguese,Portuguese,S,
10471,BR,asn,0,"Asurini of Xingu","Asurini of Xingu",P,170
10480,BR,atr,7331,Waimiri-Atroari,"Waimiri-Atroari: Waimirí",P,2009
10494,BR,avv,0,Ava-Canoeiro,Ava-Canoeiro,S,
10494,BR,por,0,Portuguese,Portuguese,P,
10506,BR,awe,0,Aweti,Aweti,P,182
10588,BR,bkq,0,Bakairi,Bakairi,P,1503
10657,BR,bwi,0,Baniwa,Baniwa,P,
10657,BR,yrl,0,Nhengatu,Nhengatu,S,
10684,BR,bae,0,Bare,Bare,S,
10684,BR,por,47,Portuguese,"Portuguese: Brasil",S,
10684,BR,yrl,0,Nhengatu,Nhengatu,P,
10709,BR,eus,3160,Basque,"Basque: Guipuzcoan",P,6271
10948,BR,bor,0,Bororo,Bororo,P,1628
10962,BR,gun,10379,"Guarani, Mbya","Guarani, Mbya: Tambéopé",P,7187
10963,BR,por,47,Portuguese,"Portuguese: Brasil",P,421747
10964,BR,por,47,Portuguese,"Portuguese: Brasil",P,81848186
10966,BR,por,47,Portuguese,"Portuguese: Brasil",P,95453450
11073,BR,por,47,Portuguese,"Portuguese: Brasil",P,7048847
11081,BR,por,0,Portuguese,Portuguese,S,
11091,BR,ram,2233,Canela,"Canela: Ramkokamekra",P,
11098,BR,cbc,0,Carapana,Carapana,P,47
11102,BR,ktn,0,Karitiana,Karitiana,P,
11102,BR,por,0,Portuguese,Portuguese,S,
11106,BR,cbs,0,Kashinawa,Kashinawa,P,7737
11140,BR,eng,0,English,English,P,12211
11234,BR,fra,0,French,French,P,17736
11237,BR,kre,0,Panara,Panara,P,429
11238,BR,kqq,0,Krenak,Krenak,P,
11238,BR,por,47,Portuguese,"Portuguese: Brasil",S,
11240,BR,por,0,Portuguese,Portuguese,P,32
11242,BR,xri,2323,Krikati-Timbira,"Krikati-Timbira: Timbira",P,736
11296,BR,ceg,0,Chamacoco,Chamacoco,P,41
11329,BR,txi,0,Ikpeng,Ikpeng,P,432
11353,BR,cax,0,Chiquitano,Chiquitano,P,2403
11355,BR,nhd,0,"Guarani, Ava","Guarani, Ava",P,8583
11388,BR,cin,0,"Cinta Larga","Cinta Larga",P,1639
11397,BR,cod,0,Kukama-Kukamiria,Kukama-Kukamiria,S,
11397,BR,por,0,Portuguese,Portuguese,P,
11441,BR,cub,0,Cubeo,Cubeo,P,408
11445,BR,cul,0,Kulina,Kulina,P,3892
11449,BR,kpc,10928,Curripaco,"Curripaco: Waliperi",P,1255
11514,BR,kwa,0,Daw,Daw,P,
11514,BR,por,0,Portuguese,Portuguese,S,
11535,BR,dny,9216,Deni,"Deni: Inauini",P,1118
11538,BR,des,0,Desano,Desano,P,1725
11540,BR,por,47,Portuguese,"Portuguese: Brasil",P,449759
11659,BR,nld,0,Dutch,Dutch,P,10574
11777,BR,fun,2228,Iate,"Iate: Fulnio",P,
11777,BR,por,47,Portuguese,"Portuguese: Brasil",S,
11832,BR,gvo,20821,"Gaviao do Jiparana","Gaviao do Jiparana: Gavião",P,665
11871,BR,deu,0,"German, Standard","German, Standard",S,
11871,BR,por,0,Portuguese,Portuguese,P,
11942,BR,ell,0,Greek,Greek,P,10807
11950,BR,gvj,0,Guaja,Guaja,P,453
11951,BR,gub,10364,Guajajara,"Guajajara: Pindare",P,
11951,BR,por,47,Portuguese,"Portuguese: Brasil",S,
11958,BR,gvc,0,Guanano,Guanano,P,637
11961,BR,gae,0,Guarequena,Guarequena,P,
11961,BR,por,47,Portuguese,"Portuguese: Brasil",S,
11961,BR,yrl,0,Nhengatu,Nhengatu,S,
11964,BR,por,0,Portuguese,Portuguese,P,750
12045,BR,nab,0,"Nambikuara, Southern","Nambikuara, Southern",P,42
12104,BR,hir,0,Himarima,Himarima,P,93
12109,BR,hix,0,Hixkaryana,Hixkaryana,P,885
12155,BR,hun,0,Hungarian,Hungarian,P,
12158,BR,jup,10742,Hupde,"Hupde: Tuhup",P,
12158,BR,yab,0,Yuhup,Yuhup,S,
12166,BR,por,0,Portuguese,Portuguese,P,233
12273,BR,ita,0,Italian,Italian,P,
12278,BR,por,47,Portuguese,"Portuguese: Brasil",P,12292
12284,BR,arr,0,Karo,Karo,P,108
12307,BR,jbt,0,Jabuti,Jabuti,S,
12307,BR,por,47,Portuguese,"Portuguese: Brasil",P,
12317,BR,jaa,0,Jamamadi,Jamamadi,P,
12317,BR,por,47,Portuguese,"Portuguese: Brasil",S,
12322,BR,jpn,0,Japanese,Japanese,P,
12322,BR,por,0,Portuguese,Portuguese,S,
12342,BR,myy,0,Macuna,Macuna,P,67
12382,BR,jur,0,Juruna,Juruna,P,522
12407,BR,kbc,0,Kadiweu,Kadiweu,P,2039
12424,BR,por,47,Portuguese,"Portuguese: Brasil",P,1403
12426,BR,kgp,0,Kaingang,Kaingang,P,
12426,BR,por,47,Portuguese,"Portuguese: Brasil",S,
12432,BR,kgk,0,Kaiwa,Kaiwa,P,35491
12465,BR,kay,0,Kamayura,Kamayura,P,561
12471,BR,por,0,Portuguese,Portuguese,P,3142
12485,BR,knm,0,Kanamari,Kanamari,P,2971
12499,BR,por,0,Portuguese,Portuguese,P,251
12513,BR,por,47,Portuguese,"Portuguese: Brasil",P,3970
12522,BR,hix,0,Hixkaryana,Hixkaryana,S,
12522,BR,waw,0,Waiwai,Waiwai,P,
12524,BR,kpj,0,Karaja,Karaja,P,3422
12543,BR,kuq,0,Karipuna,Karipuna,P,197
12544,BR,por,47,Portuguese,"Portuguese: Brasil",P,1729
12560,BR,hix,0,Hixkaryana,Hixkaryana,S,
12560,BR,por,47,Portuguese,"Portuguese: Brasil",S,
12560,BR,tri,0,Trio,Trio,P,
12560,BR,waw,0,Waiwai,Waiwai,S,
12575,BR,por,0,Portuguese,Portuguese,P,644
12585,BR,ktx,0,Kaxarari,Kaxarari,P,
12585,BR,por,47,Portuguese,"Portuguese: Brasil",S,
12586,BR,kyz,0,Kayabi,Kayabi,P,2037
12716,BR,por,0,Portuguese,Portuguese,P,1576
12795,BR,kor,12274,Korean,"Korean: Seoul",P,46430
12805,BR,por,0,Portuguese,Portuguese,P,
12805,BR,xor,0,Korubo,Korubo,S,
12834,BR,xra,0,Kraho,Kraho,P,2530
12873,BR,mpu,0,Makurap,Makurap,P,
12873,BR,por,47,Portuguese,"Portuguese: Brasil",S,
12879,BR,kyr,0,Kuruaya,Kuruaya,S,
12879,BR,por,0,Portuguese,Portuguese,P,
13191,BR,myy,0,Macuna,Macuna,P,179
13192,BR,mbc,0,Macushi,Macushi,P,
13192,BR,por,47,Portuguese,"Portuguese: Brasil",S,
13303,BR,lkd,0,Lakonde,Lakonde,S,
13303,BR,por,0,Portuguese,Portuguese,P,
13401,BR,shb,0,Ninam,Ninam,P,644
